time,close,high,low,open,volumefrom,volumeto,weighted_price
1572048000,9258.98,10380.48,8654.84,8671.1,154648.62,1457875080,9241.35
1572134400,9550.6,9805.42,9114.58,9258.98,64673.13,614726341,9432.395
1572220800,9222.23,9934.71,9201.49,9550.6,54907.49,522287119.7,9477.2575
1572307200,9432.86,9565.11,9099.36,9222.23,40284.46,377872980.9,9329.89
1572393600,9169.86,9441.8,9018.3,9432.86,34376.01,315824657.2,9265.705
1572480000,9157.52,9423.16,8972,9169.86,35891.86,329788397.2,9180.635
1572566400,9260.59,9308.62,9072.62,9157.52,27365.39,251360754.5,9199.8375
1572652800,9311.99,9400.44,9223.46,9260.59,17135.45,159847329.6,9299.12
1572739200,9221.61,9396.1,9108.22,9311.99,15670.3,144662761,9259.48
1572825600,9421.54,9578.74,9141,9221.61,29435.09,275923701.7,9340.7225
1572912000,9323.61,9495.36,9196.64,9421.54,24971.55,233491267.4,9359.2875
1572998400,9347.27,9455.53,9269.82,9323.61,22338.76,208985449.5,9349.0575
1573084800,9208.52,9382.63,9114.14,9347.27,21322.07,196879610.6,9263.14
1573171200,8772.31,9263.83,8682.74,9208.52,41674.91,371135405,8981.85
1573257600,8822.19,8881.08,8732.62,8772.31,13145.33,116025279.3,8802.05
1573344000,9045.85,9126.98,8767.94,8822.19,18134.09,162649216.9,8940.74
1573430400,8726.31,9084.49,8619.78,9045.85,25750.4,226035620.3,8869.1075
1573516800,8815.14,8868.85,8576.09,8726.31,22305.54,194901130.1,8746.5975
1573603200,8773.82,8840.33,8721.68,8815.14,15828.57,138900524.5,8787.7425
1573689600,8640.42,8811.04,8584.92,8773.82,18999.7,164630654,8702.55
1573776000,8468.57,8773.4,8393.29,8640.42,31281.14,267441968.2,8568.92
1573862400,8498.94,8539.42,8442.03,8468.57,9355.13,79597461.02,8487.24
1573948800,8515.28,8641.12,8411.3,8498.94,14296.75,122271717.7,8516.66
1574035200,8190.16,8537.87,8075.63,8515.28,30048.32,250358969.4,8329.735
1574121600,8133.57,8215.95,8016.54,8190.16,24402.6,198180594.4,8139.055
1574208000,8093.6,8232.23,8047.73,8133.57,18105.11,147086043.4,8126.7825
1574294400,7632.59,8133.73,7437.33,8093.6,45760.44,354377783.3,7824.3125
1574380800,7292.2,7721.9,6815.03,7632.59,94065.31,680349857.2,7365.43
1574467200,7339.24,7368.18,7119.41,7292.2,25474.86,185099411.4,7279.7575
1574553600,6930.09,7364.59,6888.89,7339.24,35108.24,249710266.3,7130.7025
1574640000,7138.23,7386.06,6560.13,6930.09,85742.76,596056755.8,7003.6275
1574726400,7170.11,7350.44,7042.5,7138.23,36264.64,259675008.7,7175.32
1574812800,7531.5,7681.51,6873.1,7170.11,66406.48,485895588.3,7314.055
1574899200,7442.33,7663.45,7388.79,7531.5,29886.7,225350756.1,7506.5175
1574985600,7769.38,7872.17,7425.49,7442.33,37243.54,285280637.6,7627.3425
1575072000,7571.77,7821.01,7487.1,7769.38,24778.5,189533166.6,7662.315
1575158400,7420.53,7575.5,7261.95,7571.77,30676.77,226245528.7,7457.4375
1575244800,7320.94,7442.62,7193.09,7420.53,25163.31,184009273.4,7344.295
1575331200,7313.64,7420.34,7260.93,7320.94,18521.73,135997337.7,7328.9625
1575417600,7207.78,7764.68,7110.76,7313.64,49046.2,360525572.4,7349.215
1575504000,7406.75,7492.96,7175.85,7207.78,30054.36,220875659.8,7320.835
1575590400,7558.58,7607.79,7323.86,7406.75,28169.83,209851296.6,7474.245
1575676800,7514.86,7640.51,7503.1,7558.58,14093.87,106572219.8,7554.2625
1575763200,7539.7,7594.8,7414.51,7514.86,15949.09,120000308.8,7515.9675
1575849600,7350.62,7667.04,7296.42,7539.7,35089.72,262161330.4,7463.445
1575936000,7233.84,7403.64,7176.42,7350.62,23348.59,170419385.8,7291.13
1576022400,7212.01,7284.74,7167.13,7233.84,19799.94,143267855.5,7224.43
1576108800,7199.39,7307.96,7105.35,7212.01,28003.83,201666958.3,7206.1775
1576195200,7261.72,7308.08,7199.39,7199.39,18725.31,135777984.6,7242.145
1576281600,7080.29,7283.78,7033.14,7261.72,15624.21,111796861.4,7164.7325
1576368000,7132.39,7204.93,7030.37,7080.29,15972.7,113742866.2,7111.995
1576454400,6897.33,7172.46,6869.19,7132.39,39619.58,278223344.1,7017.8425
1576540800,6635.84,6948.12,6585.46,6897.33,46023.51,310739632.4,6766.6875
1576627200,7294.53,7442.26,6450.69,6635.84,71573.09,491429584.5,6955.83
1576713600,7159.26,7376.98,7057.66,7294.53,34799.1,249541907.2,7222.1075
1576800000,7203.41,7234.56,7094.06,7159.26,23556.25,168963964.6,7172.8225
1576886400,7159.47,7213.86,7132.82,7203.41,12101.12,86864836.52,7177.39
1576972800,7517.58,7527.4,7143.17,7159.47,27325.26,200586646.5,7336.905
1577059200,7326.6,7694.65,7275.28,7517.58,44770.93,336425000.1,7453.5275
1577145600,7260.91,7429.42,7175.5,7326.6,27770.75,203013413.9,7298.1075
1577232000,7202.72,7280.52,7132.3,7260.91,15012.21,108513256.3,7219.1125
1577318400,7207.23,7442.21,7167.44,7202.72,23254.3,169067214.3,7254.9
1577404800,7253.82,7267.46,7061.61,7207.23,25489.38,183588691.2,7197.53
1577491200,7316.23,7368.09,7253.61,7253.82,14542.71,106581355.2,7297.9375
1577577600,7399.49,7540.65,7295.33,7316.23,18230.94,135257936.5,7387.925
1577664000,7234.44,7414.07,7224.79,7399.49,23030.92,168180498.7,7318.1975
1577750400,7183.88,7325.24,7141.94,7234.44,19424.26,140384995.3,7221.375
1577836800,7189.94,7267.16,7171.82,7183.88,11872,85986188.11,7203.2
1577923200,6965.72,7224.84,6945.83,7189.94,26531.32,187393954.4,7081.5825
1578009600,7339.7,7407.11,6882.62,6965.72,51975.01,376690440.4,7148.7875
1578096000,7357.5,7405.75,7278.6,7339.7,22083.57,162106895.1,7345.3875
1578182400,7359.96,7501.42,7330.07,7357.5,24084.13,179147746.9,7387.2375
1578268800,7762.69,7799.63,7355.11,7359.96,46443.66,352286216.6,7569.3475
1578355200,8160.36,8218.63,7736.57,7762.69,75423.75,600054472.3,7969.5625
1578441600,8045.15,8458.65,7873.97,8160.36,85087.59,699004342.7,8134.5325
1578528000,7817.35,8047.11,7757.04,8045.15,40045.64,316199456.8,7916.6625
1578614400,8190.31,8192.05,7682.56,7817.35,55534.09,441131626.3,7970.5675
1578700800,8024.58,8287.42,8003.87,8190.31,30734.63,250060123.9,8126.545
1578787200,8181.49,8185.14,7968.4,8024.58,17525.61,142197585.8,8089.9025
1578873600,8106.56,8200.4,8057.37,8181.49,22746,184437465.7,8136.455
1578960000,8820.95,8874.07,8106.4,8106.56,89444.78,768098459,8476.995
1579046400,8813.21,8890.04,8559.93,8820.95,50394.79,441186933.8,8771.0325
1579132800,8719.63,8846.78,8586.56,8813.21,33539.82,290989712.9,8741.545
1579219200,8894.83,9004.35,8665.99,8719.63,48787.4,432856377.8,8821.2
1579305600,8909.28,8974.65,8807.26,8894.83,19872.9,176837362.3,8896.505
1579392000,8702.59,9177.39,8508.15,8909.28,47750.9,421483277.3,8824.3525
1579478400,8634.03,8737.36,8521.52,8702.59,21888.47,189247381.5,8648.875
1579564800,8724.84,8771.75,8479.9,8634.03,22731.19,196404470.2,8652.63
1579651200,8667.26,8793.74,8582.43,8724.84,17278.13,149906743.9,8692.0675
1579737600,8394.28,8680.93,8290.98,8667.26,38348.08,323273085.4,8508.3625
1579824000,8431.78,8517.5,8225.83,8394.28,27811.03,233502998.7,8392.3475
1579910400,8345.88,8444.32,8263.42,8431.78,14296.82,119345600.3,8371.35
1579996800,8602.37,8605.33,8302.57,8345.88,22444.54,189985702.2,8464.0375
1580083200,8898.94,8991.01,8572.37,8602.37,37524.75,329416202.6,8766.1725
1580169600,9391.97,9407.39,8892.58,8898.94,51850.54,471220882.6,9147.72
1580256000,9286.18,9429.16,9234.27,9391.97,36978.22,345265419.2,9335.395
1580342400,9501.38,9561.26,9181.72,9286.18,45852.79,430815723.7,9382.635
1580428800,9342.23,9518.87,9208.36,9501.38,31334.26,292627758,9392.71
1580515200,9384.45,9455.92,9296.57,9342.23,14778.25,138614091.6,9369.7925
1580601600,9334.25,9469.84,9169.21,9384.45,24059.37,225322638.4,9339.4375
1580688000,9288.96,9605.66,9230.83,9334.25,33363.87,312315107.5,9364.925
1580774400,9171.98,9347.12,9089.52,9288.96,26614.92,244997962,9224.395
1580860800,9611.42,9750.28,9162.98,9171.98,47150.99,448381299.9,9424.165
1580947200,9755.84,9853.08,9533.37,9611.42,42264.62,410313693.9,9688.4275
1581033600,9808.36,9866.18,9714.16,9755.84,25549.21,249852208.3,9786.135
1581120000,9898.25,9936.26,9665.26,9808.36,24889.03,244352034.5,9827.0325
1581206400,10157.78,10162.71,9880.67,9898.25,33829.57,340301629.7,10024.8525
1581292800,9858.03,10185.09,9761.16,10157.78,40941.28,406256357.8,9990.515
1581379200,10269.43,10370.44,9716.32,9858.03,49240.73,495614708,10053.555
1581465600,10347.93,10475.43,10250.55,10269.43,43484.9,449510878.9,10335.835
1581552000,10233.32,10500.54,10081.02,10347.93,49389.81,507955952,10290.7025
1581638400,10360.37,10387.37,10103.67,10233.32,28984.69,297409586.9,10271.1825
1581724800,9905.43,10388.6,9789.89,10360.37,29878.88,300819428.5,10111.0725
1581811200,9925.51,10042.6,9634.4,9905.43,27579.54,272176494.5,9876.985
1581897600,9702.48,9958.46,9482.71,9925.51,37157.31,359702988.1,9767.29
1581984000,10182.6,10274.35,9618.77,9702.48,38551.14,382869718.9,9944.55
1582070400,9602.43,10300.04,9340.17,10182.6,47506.68,473100344.4,9856.31
1582156800,9608.8,9698.59,9402.81,9602.43,36843.12,352949373.6,9578.1575
1582243200,9697.86,9766.16,9582.07,9608.8,30286.18,293546157.5,9663.7225
1582329600,9671.46,9720.21,9577.84,9697.86,12206.36,118171544.8,9666.8425
1582416000,9977.39,10011.4,9669.88,9671.46,23058.71,228093371.6,9832.5325
1582502400,9664.21,10019.3,9495.76,9977.39,34044.18,331102536.2,9789.165
1582588800,9316.18,9682.05,9258.4,9664.21,34827.75,329372824.7,9480.21
1582675200,8793.5,9379.07,8652.97,9316.18,65447.95,588359496.5,9035.43
1582761600,8821.5,8978.84,8540.74,8793.5,47005.39,413657559.4,8783.645
1582848000,8719.29,8908.8,8449.12,8821.5,41600.5,360795192.4,8724.6775
1582934400,8545.45,8815.63,8545.32,8719.29,16806.37,146455562.4,8656.4225
1583020800,8549.38,8776.71,8443.57,8545.45,25550.31,219324311.1,8578.7775
1583107200,8919.74,8983.78,8521.79,8549.38,33004.6,290280969.4,8743.6725
1583193600,8765.68,8940.69,8680.57,8919.74,28648.83,252211805.9,8826.67
1583280000,8773.78,8863.91,8690.82,8765.68,22115.34,194233894.1,8773.5475
1583366400,9074.82,9179.74,8772.83,8773.78,33760.74,305196274.3,8950.2925
1583452800,9160.39,9183.26,9015.35,9074.82,21090.1,192168163.6,9108.455
1583539200,8903.72,9225.42,8880.33,9160.39,20669.17,187063951.8,9042.465
1583625600,8057.67,8920.28,8033.06,8903.72,63231.33,533371350.3,8478.6825
1583712000,7944.4,8200.82,7664.34,8057.67,86700.45,682781069.2,7966.8075
1583798400,7894.66,8165.09,7758.12,7944.4,53646.28,427332546.5,7940.5675
1583884800,7945.36,7998.79,7614.48,7894.66,47596.23,372704355.3,7863.3225
1583971200,4916.78,7984.16,4736.21,7945.36,286243.45,1769476929,6395.6275
1584057600,5632.58,5984.55,3948.92,4916.78,319316.54,1663092006,5120.7075
1584144000,5181.77,5665.57,5069.29,5632.58,87978.27,474539626.5,5387.3025
1584230400,5357.02,5961.78,5114.06,5181.77,105160.64,568696762.6,5403.6575
1584316800,5045,5364.93,4454.22,5357.02,203116.86,996661883.3,5055.2925
1584403200,5337.66,5561.43,4950.9,5045,116314.49,618671971.8,5223.7475
1584489600,5413.06,5451.02,5024.71,5337.66,109210.96,576456805.6,5306.6125
1584576000,6184.88,6418.99,5268.33,5413.06,147007.71,868668216.7,5821.315
1584662400,6206.44,6932.04,5691.69,6184.88,148232.44,947038097.6,6253.7625
1584748800,6195.43,6459.65,5876.79,6206.44,67262.29,415771088.7,6184.5775
1584835200,5828.15,6415.14,5750.68,6195.43,75451.24,457211402,6047.35
1584921600,6503.53,6614.56,5703.64,5828.15,107692.99,667919370.2,6162.47
1585008000,6767.18,6857.49,6406.64,6503.53,105151.69,700444488.2,6633.71
1585094400,6694.21,6980.29,6483,6767.18,84721.04,566264216.1,6731.17
1585180800,6757.95,6796.12,6539.61,6694.21,45203.7,302121295.1,6696.9725
1585267200,6382.8,6876.97,6312.53,6757.95,57134.12,381303011.5,6582.5625
1585353600,6252.49,6384.56,6051.23,6382.8,60814.06,378476571,6267.77
1585440000,5882.2,6286.96,5882.2,6252.49,47232.21,286789900.2,6075.9625
1585526400,6403.31,6616.94,5874.8,5882.2,70623.69,445848282.1,6194.3125
1585612800,6423.61,6531.66,6350.61,6403.31,36169.65,233613490.2,6427.2975
1585699200,6663.63,6716.04,6168,6423.61,59228.61,377164250.7,6492.82
1585785600,6804.42,7245.15,6585.75,6663.63,93059.32,635319847.5,6824.7375
1585872000,6743.68,7044.01,6618.82,6804.42,55578.32,379639119.5,6802.7325
1585958400,6875.95,7010.45,6671.05,6743.68,33774.99,230044243.3,6825.2825
1586044800,6781.64,6910.39,6689.07,6875.95,26776.41,182019861.6,6814.2625
1586131200,7347.22,7359.05,6779.91,6781.64,78676.82,560075869.6,7066.955
1586217600,7201.57,7462.51,7084.52,7347.22,70648.16,516422836.7,7273.955
1586304000,7367.37,7425.85,7157.96,7201.57,60952.77,445330043.8,7288.1875
1586390400,7294.55,7374.01,7124.88,7367.37,44071.93,321287689.9,7290.2025
1586476800,6876.49,7304.8,6757.67,7294.55,63355.47,440132415.2,7058.3775
1586563200,6887.6,6956.27,6785.52,6876.49,24917.32,171352839.7,6876.47
1586649600,6913.76,7199.97,6802.16,6887.6,42382.58,297514761.3,6950.8725
1586736000,6859.43,6913.76,6612.34,6913.76,63091.4,426458894.2,6824.8225
1586822400,6879.44,6986.75,6773.97,6859.43,44630.96,307409556.7,6874.8975
1586908800,6629.54,6937.49,6614.79,6879.44,49708.81,336722796.8,6765.315
1586995200,7114.55,7207.11,6487.08,6629.54,98809.08,685621725.5,6859.57
1587081600,7037.12,7155.17,7005.79,7114.55,45840.75,324325510.8,7078.1575
1587168000,7264.29,7304.35,7028.43,7037.12,35919.74,258251102.9,7158.5475
1587254400,7132.88,7276.84,7072.33,7264.29,29493.83,211422409.7,7186.585
1587340800,6842.45,7225.23,6770.07,7132.88,64707,452319849,6992.6575
1587427200,6855.11,6948.78,6779.51,6842.45,44531.91,305844254.3,6856.4625
1587513600,7135.41,7165.43,6831.44,6855.11,43780.72,308254465.7,6996.8475
1587600000,7489.25,7731.56,7041.2,7135.41,81106.87,599195848,7349.355
1587686400,7509.44,7607.28,7408.35,7489.25,51734.5,389027134.5,7503.58
1587772800,7546.92,7708.4,7445.98,7509.44,30165.48,227962632.4,7552.685
1587859200,7701.35,7705.3,7497.88,7546.92,33092.14,251857766.3,7612.8625
1587945600,7787.41,7790.33,7639.98,7701.35,48551.15,374439201.8,7729.7675
1588032000,7760.32,7791.85,7671.26,7787.41,38507.32,297442241.6,7752.71
1588118400,8784.96,8952.44,7733.02,7760.32,157978.19,1324299206,8307.685
1588204800,8637.56,9460.77,8416.64,8784.96,161267.28,1439132257,8824.9825
1588291200,8829.12,9066.47,8631.39,8637.56,70407.63,620133839.7,8791.135
1588377600,8981.11,9013.29,8768.81,8829.12,36139.66,321429140.4,8898.0825
1588464000,8907.19,9197.48,8735.78,8981.11,59476.78,534161419.8,8955.39
1588550400,8881.65,8968.9,8537.49,8907.19,64835.52,568639005.2,8823.8075
1588636800,9029.75,9119.13,8781.58,8881.65,60185.36,538111122.6,8953.0275
1588723200,9153.2,9408.99,8924.06,9029.75,88912.83,818515486.4,9129
1588809600,9999.93,10064.33,9042.52,9153.2,125991.41,1213223440,9564.995
1588896000,9808.18,10041.73,9728.64,9999.93,91540.3,907665361.6,9894.62
1588982400,9541.13,9912.22,9525.77,9808.18,59814.44,580103588.2,9696.825
1589068800,8735.05,9556.85,8228.22,9541.13,133597.2,1159765921,9015.3125
1589155200,8568.88,9164.84,8228.58,8735.05,144898.27,1259789388,8674.3375
1589241600,8821.18,8975.74,8541.95,8568.88,66073.43,580579256.6,8726.9375
1589328000,9317.44,9407.67,8807.57,8821.18,68248.72,622255318.6,9088.465
1589414400,9793.19,9937.97,9263.29,9317.44,97176.37,936692997.6,9577.9725
1589500800,9311.69,9841.71,9149.13,9793.19,84280.62,798930933.9,9523.93
1589587200,9387.08,9584.9,9224.32,9311.69,37023.76,348262438.6,9376.9975
1589673600,9670.56,9885.55,9334.23,9387.08,52271.64,505834872.6,9569.355
1589760000,9722.73,9943.74,9476.37,9670.56,62325.78,606235218.3,9703.35
1589846400,9780.2,9890.69,9471.96,9722.73,60720.68,587660019.8,9716.395
1589932800,9509.45,9832.94,9323.82,9780.2,61892.78,593918718.1,9611.6025
1590019200,9059.11,9566.81,8811.54,9509.45,87116.97,798218782,9236.7275
1590105600,9170.74,9265.04,8936.82,9059.11,44400.9,405255700.3,9107.9275
1590192000,9186.19,9311.34,9101.08,9170.74,23636.66,217819517.4,9192.3375
1590278400,8718.49,9307.11,8707.14,9186.19,45736.61,412753415.5,8979.7325
1590364800,8901.48,8977.43,8639.46,8718.49,43894.32,386241518,8809.215
1590451200,8844.5,9011.53,8705.66,8901.48,39855.17,352930782.2,8865.7925
1590537600,9204.62,9222.3,8820.55,8844.5,42022.36,381475134.6,9022.9925
1590624000,9579.71,9619.34,9112.3,9204.62,56625.62,530613444.1,9378.9925
1590710400,9424.62,9601.43,9344.8,9579.71,40183.32,379875666.2,9487.64
1590796800,9699.78,9735.73,9340.45,9424.62,24640.28,235049817.5,9550.145
1590883200,9450.47,9703.51,9400.25,9699.78,22242.38,212143032,9563.5025
1590969600,10211.23,10359.02,9421.6,9450.47,44485.42,435270237.7,9860.58
1591056000,9523.75,10232.25,9344.53,10211.23,82606.91,812990990.3,9827.94
1591142400,9666.06,9666.25,9408.56,9523.75,33114.73,316212538.8,9566.155
1591228800,9794.55,9877.89,9470.9,9666.06,43080.32,418578381.3,9702.35
1591315200,9622.02,9846.54,9611.19,9794.55,41806.08,406449067.4,9718.575
1591401600,9671.46,9728.4,9536.15,9622.02,22979.04,221180782.8,9639.5075
1591488000,9750.7,9806.21,9410.33,9671.46,39020.91,374577294.4,9659.675
1591574400,9782.58,9801.19,9658.72,9750.7,32766.08,318606275.8,9748.2975
1591660800,9779.7,9884.83,9604.13,9782.58,38753.41,376816490.4,9762.81
1591747200,9891.84,9990.4,9708.63,9779.7,40206.35,395005942.6,9842.6425
1591833600,9268.13,9970.77,9093.42,9891.84,86717.5,827582593.7,9556.04
1591920000,9464.23,9548.13,9238.24,9268.13,40820.42,384322097.9,9379.6825
1592006400,9474.65,9492,9363.89,9464.23,16597.62,156509665.6,9448.6925
1592092800,9333.7,9479.56,9251.02,9474.65,19334.41,181308843.5,9384.7325
1592179200,9429.65,9498.69,8909.5,9333.7,66872.84,616170633,9292.885
1592265600,9526.7,9585.17,9383.33,9429.65,39887.07,378768702.6,9481.2125
1592352000,9459.13,9550.06,9243.06,9526.7,34516.51,325191529.5,9444.7375
1592438400,9380.67,9480.04,9276.18,9459.13,25143.4,236301644.5,9399.005
1592524800,9301.83,9419.99,9239.58,9380.67,31669.73,295439171.8,9335.5175
1592611200,9359.18,9394.04,9179.1,9301.83,19608.75,182464228.2,9308.5375
1592697600,9292.81,9418.22,9282.53,9359.18,13199.69,123480945.3,9338.185
1592784000,9691.61,9774.79,9283.26,9292.81,41271.48,393567343.7,9510.6175
1592870400,9624.3,9720.11,9580.47,9691.61,30724.93,296221140.1,9654.1225
1592956800,9292.94,9664.38,9206.05,9624.3,49186.2,461570781.8,9446.9175
1593043200,9241.32,9335.65,9000.53,9292.94,47297.43,435446758.3,9217.61
1593129600,9158.07,9289.32,9041.42,9241.32,40519.91,371373315.3,9182.5325
1593216000,9007.14,9190.27,8867.34,9158.07,28152.32,254990739.3,9055.705
1593302400,9120.39,9189.74,8946.05,9007.14,19775.94,179558602.8,9065.83
1593388800,9187.07,9234.33,9026.42,9120.39,31119.19,283764928.3,9142.0525
1593475200,9136.47,9200.99,9068.77,9187.07,23376.63,213905502.7,9148.325
1593561600,9238.89,9299.67,9097.33,9136.47,29846.4,274835041.4,9193.09
1593648000,9092.8,9267.84,8954.67,9238.89,37657.49,343433369.4,9138.55
1593734400,9066.46,9127.05,9047.38,9092.8,21807.46,198428092.2,9083.4225
1593820800,9142.2,9195.91,9052.4,9066.46,16185.04,147598290.9,9114.2425
1593907200,9081.44,9152.87,8935.9,9142.2,17548.22,159006413.1,9078.1025
1593993600,9347.05,9372.09,9067.64,9081.44,36844.23,340664721.2,9217.055
1594080000,9257.32,9378.69,9208.31,9347.05,25836.94,239497399.4,9297.8425
1594166400,9439.2,9471.65,9236.9,9257.32,37422.23,350318105.8,9351.2675
1594252800,9238.95,9441.67,9171.37,9439.2,30177.18,280648694.1,9322.7975
1594339200,9288.57,9317.31,9128.71,9238.95,24422.31,224680670.1,9243.385
1594425600,9237.13,9302.22,9188.13,9288.57,11785.42,108899834.6,9254.0125
1594512000,9300.95,9339.99,9169.13,9237.13,16385.5,151649367.8,9261.8
1594598400,9237.89,9336.42,9201.18,9300.95,25872.33,240081841.2,9269.11
1594684800,9256.07,9279.57,9109.7,9237.89,25865.27,238308476.7,9220.8075
1594771200,9193.22,9272.57,9160.89,9256.07,23480.12,216386874.3,9220.6875
1594857600,9133.23,9216.53,9029.17,9193.22,27882.77,254255550.3,9143.0375
1594944000,9156.79,9183.08,9080.61,9133.23,20542.6,187710134.4,9138.4275
1595030400,9177.22,9205.94,9125.92,9156.79,11952.82,109563331.6,9166.4675
1595116800,9216.02,9238.3,9113.41,9177.22,12797.83,117297958.2,9186.2375
1595203200,9164.42,9224.76,9136.9,9216.02,18729.9,171877002.6,9185.525
1595289600,9175.09,9175.72,9162.25,9164.42,249.97,2292153.72,9169.37
